dataset,subject,session,task,stage,n_trials,mu_ERD_CV_contra,beta_ERD_CV_contra,mu_onset_latency_mean,mu_onset_latency_SD,beta_onset_latency_mean,beta_onset_latency_SD
Cho2017,25,0,T1,late,34,2.388678052366639,56.018124190729836,0.6516666666666667,0.22873026630120954,0.6946969696969698,0.3247927705148254
Cho2017,25,0,T2,early,33,4.16454314664096,2.7999536308060837,0.7454545454545454,0.4669860059488572,0.6104166666666667,0.11555886383181954
Cho2017,25,0,T2,mid,33,9.748075757160958,6.81686277353166,0.7150390625,0.39482696026518516,0.7293560606060606,0.3114318291467545
Cho2017,25,0,T2,late,34,14.753763383394553,7.7635668695383755,0.7747983870967741,0.3899941967070029,0.663235294117647,0.24629032919366786
Cho2017,26,0,T1,early,33,2.275064830950527,5.829726492029174,0.80625,0.5182673771507811,0.637689393939394,0.15588582445591181
Cho2017,26,0,T1,mid,33,0.8843861741076884,2.6922714969236132,0.6405303030303031,0.15245870973032485,0.6350378787878788,0.15177250870474124
Cho2017,26,0,T1,late,34,0.8679210563946529,1.277350965472769,0.8143382352941176,0.5088633739924731,0.711764705882353,0.27676889608942795
Cho2017,26,0,T2,early,33,1.8854224630548098,2.970893621500239,0.8080645161290323,0.5840068457113059,0.6839843749999999,0.3307924961922646
Cho2017,26,0,T2,mid,33,1.382254759057079,2.742302289856937,0.7840909090909091,0.4387214845183233,0.6643939393939393,0.21423912254753033
Cho2017,26,0,T2,late,34,1.0530043444346453,2.8893470170359157,0.7389705882352942,0.449747321889428,0.7102941176470587,0.34847647122124287
Cho2017,27,0,T1,early,33,10.142528736295269,2.221112581397107,0.8398437499999999,0.3543560882850575,0.7348484848484849,0.3762952073887799
Cho2017,27,0,T1,mid,33,58.14558813137175,7.4458449279656485,0.7849609375,0.409580278252623,0.7246212121212121,0.2758635691650316
Cho2017,27,0,T1,late,34,11.389362939266636,7.17602096713373,0.8490530303030304,0.3998967705696426,0.6930147058823529,0.19569566653705975
Cho2017,27,0,T2,early,33,9.001314372990262,12.326123656263091,0.8143750000000001,0.39829110872785833,0.728030303030303,0.32848914214318986
Cho2017,27,0,T2,mid,33,7.134519686198982,14.660041181734409,0.7520161290322581,0.3016018520487053,0.6958984375,0.24101839481289306
Cho2017,27,0,T2,late,34,3.572471826537794,8.95616277882347,0.784375,0.4048881302013449,0.747610294117647,0.4642975172520138
Cho2017,28,0,T1,early,33,1.953917689347799,1.544340015090664,0.927734375,0.4859524151147511,0.7856060606060608,0.434337827732783
Cho2017,28,0,T1,mid,33,1.6207718227067813,1.5886190516578156,0.8946969696969697,0.48595355245366034,0.7071969696969697,0.30612482449588346
Cho2017,28,0,T1,late,34,3.972841609812187,1.9627187276482183,0.7827205882352941,0.27349630175950196,0.7240808823529412,0.29623531063475284
Cho2017,28,0,T2,early,33,18.404830382969404,2.0417948052692885,0.839453125,0.4346683965855286,0.681640625,0.3311502558406974
Cho2017,28,0,T2,mid,33,1.6335513528797865,1.0064663575140536,0.8867424242424242,0.4415766710119567,0.708984375,0.3585314062772038
Cho2017,28,0,T2,late,34,10.573531391015399,1.157936447605153,0.8437500000000001,0.5124468745562064,0.7204545454545455,0.2519350900540672
Cho2017,29,0,T1,early,33,31.63408050405448,1.0817184927417505,0.8477272727272728,0.4452155647601319,0.6998046874999999,0.2516909822081481
Cho2017,29,0,T1,mid,33,2.0531972975889596,1.0551115455182918,0.9337121212121212,0.5294386217938918,0.690625,0.30716143073512664
Cho2017,29,0,T1,late,34,2.3753872556772495,1.8131371318164842,0.7530303030303029,0.39588951319463356,0.6547794117647059,0.2002816194165719
Cho2017,29,0,T2,early,33,19.81286306412663,1.3403320979029856,0.78828125,0.36605460204686335,0.6962121212121213,0.34889550902342176
Cho2017,29,0,T2,mid,33,11.060065218302787,1.9815913123072775,0.846875,0.5209643064488679,0.6795454545454546,0.1704444441451375
Cho2017,29,0,T2,late,34,5.684423481921052,4.081616036897958,0.8262867647058824,0.45547067660969964,0.7397058823529411,0.3412539133075998
Cho2017,30,0,T1,early,33,2.4179868093216927,9.733079081751304,0.6446969696969697,0.19120160070467343,0.6166666666666666,0.17351007160823534
Cho2017,30,0,T1,mid,33,2.695675944547595,2.234144482935409,0.6547348484848484,0.19292057499209375,0.5890151515151515,0.09055843039654637
Cho2017,30,0,T1,late,34,7.809512087151222,2.0008153069205914,0.734090909090909,0.38108724453549797,0.5939338235294118,0.12623912749956415
Cho2017,30,0,T2,early,33,1.8102647772713596,4.5019969069714785,0.73046875,0.3908866311329124,0.6441406249999999,0.23362869460611935
Cho2017,30,0,T2,mid,33,1.975635561647774,4.0381346374247205,0.7780303030303031,0.41750612750709276,0.6753787878787879,0.3407737525971401
Cho2017,30,0,T2,late,34,4.803225140843543,3.4595967229546565,0.7132352941176471,0.270317609633288,0.6529411764705884,0.31810862265034295
Cho2017,31,0,T1,early,33,1.7952871506557226,8.477425092717935,0.7712890625,0.4570408903230061,0.709469696969697,0.3143962212403501
Cho2017,31,0,T1,mid,33,3.1612703806990137,7.362647992871823,0.7297348484848485,0.3146517973225489,0.6570075757575757,0.24707453853872327
Cho2017,31,0,T1,late,34,12.040273745463193,3.4781040827895646,0.6886029411764705,0.17280976149459865,0.659280303030303,0.1486374447803018
Cho2017,31,0,T2,early,33,42.669804087976715,9.944504326078855,0.7216796875,0.29078869875182106,0.7785984848484849,0.37674163208515876
Cho2017,31,0,T2,mid,33,4.8303739657208595,3.0164808196178035,0.6975378787878788,0.21461701372526115,0.8112903225806454,0.5095717370782333
Cho2017,31,0,T2,late,34,5.52082479680711,3.2896923555262156,0.7299242424242424,0.28015890029107565,0.820404411764706,0.41123722944013125
Cho2017,32,0,T1,early,33,2.0255975580224064,5.325408882953919,1.0041015625,0.573068276430203,0.6734848484848485,0.2038748124815103
Cho2017,32,0,T1,mid,33,2.0488900969093664,7.218190090015732,0.8798387096774193,0.5573842406521441,0.595703125,0.13610296592647927
Cho2017,32,0,T1,late,34,0.9909802765521424,7.514747427166568,0.8812500000000001,0.5420906793955232,0.6459558823529411,0.22907804724613792
Cho2017,32,0,T2,early,33,4.171256103613088,2.9903379102923164,0.8301136363636363,0.38117844132667233,0.6744318181818182,0.33518200772980805
Cho2017,32,0,T2,mid,33,3.9526332727204494,8.34444828135548,0.8429435483870967,0.47300819108060316,0.656060606060606,0.20769685833750362
Cho2017,32,0,T2,late,34,2.0653736850205386,30.522893742776542,0.7877155172413793,0.5175541439447545,0.6496212121212122,0.18336307046581649
Cho2017,33,0,T1,early,33,1.0460168929616604,4.847913282036513,0.6918560606060606,0.3740881744134614,0.631060606060606,0.24468055109567083
Cho2017,33,0,T1,mid,33,1.7016176778746157,4.80962538747017,0.8198863636363636,0.6052806889911199,0.6687500000000001,0.3184894768669759
Cho2017,33,0,T1,late,34,1.5438727398453351,3.244257329920535,0.7681818181818182,0.3881420744681666,0.596875,0.1574603854242113
Cho2017,33,0,T2,early,33,2.4253936876245676,6.644509062963834,0.677840909090909,0.39288803834544417,0.7339015151515151,0.32947828904534787
Cho2017,33,0,T2,mid,33,1.2194545206023195,1.6868796052260082,0.6113636363636363,0.2637212507016174,0.7731060606060605,0.4272735667840452
Cho2017,33,0,T2,late,34,4.266991341254281,14.186707882142432,0.7878676470588236,0.42915342122985245,0.6685661764705882,0.24430783309556656
Cho2017,34,0,T1,early,33,4.4800987266683645,3.6086034272957708,0.7375,0.3186504133647091,0.8589015151515151,0.46796279936402363
Cho2017,34,0,T1,mid,33,1.6528378805024369,15.73520819892956,0.7456439393939394,0.4131522759771356,0.734280303030303,0.41319134333010715
Cho2017,34,0,T1,late,34,2.912632427650601,37.47999643095108,0.7481617647058824,0.4138362087296245,0.7402573529411766,0.41932355139528926
Cho2017,34,0,T2,early,33,2.829786838079241,2.0583926691463392,0.8134469696969697,0.4409526135709592,0.6723484848484849,0.19350871035318487
Cho2017,34,0,T2,mid,33,2.259550402773537,4.456804979901199,0.923828125,0.5427083177133315,0.7143939393939392,0.36679949228294556
Cho2017,34,0,T2,late,34,5.461785298602112,2.762552799995437,0.8571969696969698,0.5428667966731905,0.6681985294117647,0.4345842112744247
Cho2017,35,0,T1,early,33,5.636058861652594,1.3886140243235117,0.8038306451612903,0.36885310689229645,0.6486742424242424,0.12815855598792822
Cho2017,35,0,T1,mid,33,2.8804256563812194,2.22347632812414,0.7361742424242425,0.3327056978502199,0.6279296875,0.13518094405010397
Cho2017,35,0,T1,late,34,2.5092824402237044,6.944635524480378,0.877389705882353,0.5145181183254947,0.6172794117647059,0.18449839355176886
Cho2017,35,0,T2,early,33,70.45646582202993,3.8250100416222446,0.755078125,0.31626419457707244,0.6681818181818182,0.33825100098805544
Cho2017,35,0,T2,mid,33,27.23940238172577,17.353857398748254,0.8512096774193548,0.49012017986693757,0.6172348484848486,0.1694676819484383
Cho2017,35,0,T2,late,34,2.9803110733579934,3.4470116503223616,1.0291666666666666,0.5665566403879463,0.6733455882352941,0.2267107594191742
Cho2017,36,0,T1,early,33,5.588514022265343,5.2891171892051805,0.8268939393939393,0.41521570713078465,0.7361742424242425,0.42600359884687206
Cho2017,36,0,T1,mid,33,14.829369041325199,6.015553479014263,0.749621212121212,0.3883694406474765,0.7763671875,0.4827511449056489
Cho2017,36,0,T1,late,34,4.28456259229429,3.813781993542917,0.754779411764706,0.3696246444860227,0.6837121212121211,0.2258136560912972
Cho2017,36,0,T2,early,33,4.848045475402104,5.932346165688073,0.8107954545454544,0.419288924823133,0.6465909090909091,0.16630944845266038
Cho2017,36,0,T2,mid,33,4.620400946656032,30.912344254122747,0.8457661290322582,0.5327040989122561,0.6617424242424244,0.1583813541793945
Cho2017,36,0,T2,late,34,2.5837885159208125,5.248858795815426,0.6751893939393939,0.30513085885219,0.6412109374999999,0.19177330478261592
Cho2017,37,0,T1,early,33,2.315628452319485,2.9882128365878025,0.8017578125,0.4073849362299616,0.8649621212121213,0.42271819326080856
Cho2017,37,0,T1,mid,33,5.817053395550715,3.257823421214429,0.8740530303030303,0.58133271896766,0.5994140625,0.11019070133918331
Cho2017,37,0,T1,late,34,7.289788913106427,10.412898933869023,0.8126838235294118,0.4520340195293394,0.6125,0.15335554373454405
Cho2017,37,0,T2,early,33,2.3947602918919775,27.216396114932248,0.8607421875000001,0.42111689516343304,0.7416666666666666,0.44908278437524435
Cho2017,37,0,T2,mid,33,16.79288053640727,4.2444893464184785,0.7784090909090909,0.3687807861734241,0.612890625,0.1777197796205008
Cho2017,37,0,T2,late,34,12.049269375553097,2.466674237637303,0.8042279411764706,0.4046993045298419,0.6158088235294117,0.16475552363791676
Cho2017,38,0,T1,early,33,25.389010879701626,7.500965958825093,0.7176136363636364,0.2925586517918963,0.7068181818181818,0.24612221551995625
Cho2017,38,0,T1,mid,33,13.571492741077051,10.41629735945416,0.8136363636363637,0.41895900071933834,0.6962121212121212,0.2916731846969447
Cho2017,38,0,T1,late,34,2.9242946644010823,24.446027354681515,0.7349264705882352,0.32169957972217744,0.7255859375,0.2868213771328265
Cho2017,38,0,T2,early,33,5.975544836950104,5.589981042411895,0.7691532258064516,0.26899105601376533,0.6346590909090909,0.19006509867815605
Cho2017,38,0,T2,mid,33,2.2297502392076147,26.70807493059621,0.7048828125,0.3512002799795507,0.700189393939394,0.24824423633260848
Cho2017,38,0,T2,late,34,2.147056737794956,8.611574572711556,0.759765625,0.4531571580722403,0.6351102941176472,0.14634027117495904
Cho2017,39,0,T1,early,33,1.8387645990730437,12.940593071021151,0.5729166666666666,0.23953803919674682,0.5581439393939395,0.10202129587372386
Cho2017,39,0,T1,mid,33,0.7703692287778008,2.5983417483750015,0.7046296296296297,0.5048336743440504,0.6289772727272727,0.306811167147647
Cho2017,39,0,T1,late,34,0.7970893281020691,3.2627958497106357,0.620625,0.3530010844530085,0.6517578125000001,0.3130590092911236
Cho2017,39,0,T2,early,33,2.3193481053640577,30.73190789699173,0.5470833333333334,0.10091680429387809,0.5740530303030303,0.09118487210008124
Cho2017,39,0,T2,mid,33,0.8476379102005493,9.036791315930998,0.541015625,0.15914457530688686,0.6445075757575757,0.324758642808735
Cho2017,39,0,T2,late,34,1.5076669418446838,2.2755574012638227,0.6460937499999999,0.473408492304413,0.6537109375000001,0.4141888350164042
Cho2017,40,0,T1,early,33,5.433993235480855,0.9755601211882325,0.615909090909091,0.24497840673381854,0.6274621212121211,0.13560976378894846
Cho2017,40,0,T1,mid,33,19.49471881318162,2.9073540488463188,0.6338709677419354,0.31449273589595284,0.66875,0.21912356495536942
Cho2017,40,0,T1,late,34,3.838823950755449,2.834985974223542,0.6646484374999999,0.3550335913870455,0.5814338235294118,0.12251655513619149
Cho2017,40,0,T2,early,33,1.3347611073226595,0.9093993645835055,0.621969696969697,0.27077995341722666,0.5956439393939394,0.12339389427798782
Cho2017,40,0,T2,mid,33,6.102853299020134,1.4628734500580394,0.5545454545454545,0.1672405323513323,0.594921875,0.11391726091328026
Cho2017,40,0,T2,late,34,19.75113889641106,1.798710675131726,0.6602272727272727,0.4144490746380302,0.6162878787878787,0.2293866337253854
Cho2017,41,0,T1,early,33,3.8181698675171196,21.127639961646363,0.6943181818181818,0.4171068611385042,0.6259469696969697,0.17312388012520152
Cho2017,41,0,T1,mid,33,7.899128370334034,15.218084988727758,0.8414062499999999,0.553378186227274,0.62421875,0.1575705911994288
Cho2017,41,0,T1,late,34,10.538243646911482,37.7194452613841,0.7654411764705882,0.38024589112344526,0.6496323529411765,0.23071749687670395
Cho2017,41,0,T2,early,33,3.650288445851751,10.230104128050217,0.6732421875000001,0.29250581914867924,0.6072265625,0.14031310355347643
Cho2017,41,0,T2,mid,33,2.903353904063105,2.9715514099109193,0.6956439393939393,0.3908260387167501,0.6723790322580645,0.33715549245505677
Cho2017,41,0,T2,late,34,21.524619684413494,1.3853379832227017,0.9115530303030303,0.5985247037937726,0.6446691176470589,0.3222491484529218
Cho2017,42,0,T1,early,33,14.425809376292229,5.596156169576225,0.718560606060606,0.2844847018194997,0.6286290322580645,0.15391214071785825
Cho2017,42,0,T1,mid,33,10.568707368192864,6.79247241215055,0.9369318181818183,0.47683398845741837,0.6617187499999999,0.3382217037660911
Cho2017,42,0,T1,late,34,7.105616293777395,6.239332728814243,0.7138671875,0.2435532778628012,0.7398437499999999,0.3847614609546251
Cho2017,42,0,T2,early,33,7.004298529029966,14.637495015224086,0.8343750000000001,0.49595778156386455,0.6363281249999999,0.15473829263948977
Cho2017,42,0,T2,mid,33,10.463409955092324,5.315012282530327,0.697159090909091,0.25614184205375096,0.7200757575757577,0.3407036417966749
Cho2017,42,0,T2,late,34,42.00558967076501,2.2485006185000636,0.859469696969697,0.46153441694105585,0.6570564516129032,0.23910083334602536
Cho2017,43,0,T1,early,33,3.4032825113361813,2.8181530795695022,1.037121212121212,0.5653650507509744,0.81875,0.46950822515143276
Cho2017,43,0,T1,mid,33,3.7755598719307213,3.887110981149712,0.7787109375000001,0.39544791213065733,0.6825757575757576,0.28322646258652207
Cho2017,43,0,T1,late,34,2.418847681135437,1.4484965800123466,0.7612132352941177,0.35964193862229615,0.7121323529411764,0.2506056137822326
Cho2017,43,0,T2,early,33,67.8640314943562,12.406693539793826,0.766796875,0.2914656754923886,0.7602272727272728,0.23858810839670858
Cho2017,43,0,T2,mid,33,2.3504922947979705,5.638692252502368,0.8462121212121212,0.5459062076770596,0.631640625,0.16352544165468372
Cho2017,43,0,T2,late,34,1.4361739061344194,3.0839653565854688,0.6794117647058823,0.22000965789590704,0.7685661764705882,0.32825884978003267
Cho2017,44,0,T1,early,33,3.490749072954104,3.6557699268027832,0.6751893939393939,0.3678500344461815,0.6301136363636364,0.1891433948865281
Cho2017,44,0,T1,mid,33,1.0516336800036536,0.7918243734530014,0.6172348484848484,0.25705955962514604,0.6611742424242424,0.1648271418335953
Cho2017,44,0,T1,late,34,1.0262168404840286,1.8352251672215256,0.7395833333333335,0.42929444258497385,0.6772058823529412,0.19769398022787416
Cho2017,44,0,T2,early,33,2.1579177983093696,3.538896285028042,0.69609375,0.27932828713216196,0.6577651515151516,0.195843590376718
Cho2017,44,0,T2,mid,33,1.3810131235512177,0.847350815230406,0.734090909090909,0.28328636075547764,0.621969696969697,0.20961229323602598
Cho2017,44,0,T2,late,34,1.675352685074816,1.820295274718558,0.6748106060606059,0.22284577346485132,0.6878676470588235,0.25043134285208585
Cho2017,45,0,T1,early,33,20.215209584281695,1.9596016185490424,0.7651515151515151,0.4906681975362392,0.6532196969696971,0.24014733291454388
Cho2017,45,0,T1,mid,33,1.754730208565371,5.939367071441586,0.5867424242424242,0.12801068972953836,0.662310606060606,0.18628066180704067
Cho2017,45,0,T1,late,34,2.1436556789889183,1.5624249459991384,0.6261029411764706,0.22890539657156353,0.6159926470588235,0.14143915607923022
Cho2017,45,0,T2,early,33,2.6131256665357863,1.7216735153464287,0.6142578125,0.19016487998468554,0.6710227272727273,0.2943309784277879
Cho2017,45,0,T2,mid,33,2.8287769362914177,5.93911572732618,0.6244140625000001,0.22456750628791133,0.6174242424242424,0.1399130342018841
Cho2017,45,0,T2,late,34,2.262599625204152,3.4670899274691327,0.6711397058823529,0.419742060987076,0.6691176470588235,0.21971918270238686
Cho2017,46,0,T1,early,40,1.6399252516624778,16.42935676295962,0.5437500000000001,0.10021092619934076,0.64890625,0.30561121997308527
Cho2017,46,0,T1,mid,40,2.3112435092778925,35.02381758695302,0.6416118421052633,0.35434705379164244,0.5985576923076922,0.1918849520223597
Cho2017,46,0,T1,late,40,6.1215673679920535,5.025642254209394,0.5609375,0.2403072171070815,0.6626602564102563,0.31693167632615804
Cho2017,46,0,T2,early,40,3.6313286507656914,8.925165123083172,0.6623355263157894,0.4972115643513564,0.6146959459459459,0.1736021404224047
Cho2017,46,0,T2,mid,40,6.332942599241128,2.6952233824331797,0.55171875,0.26315018993141065,0.58921875,0.15082447566936044
Cho2017,46,0,T2,late,40,5.102410251475648,2.695414036943831,0.5903716216216215,0.33239569397082047,0.692948717948718,0.37957724535417553
Cho2017,47,0,T1,early,33,21.470428191051347,541.3059887813736,0.719921875,0.4275413377195057,0.6875,0.3325464196350958
