dataset,subject,session,task,stage,n_trials,imcoh_mu,imcoh_beta,wpli_mu,wpli_beta,imcoh_mu_baseline,imcoh_mu_MI,imcoh_mu_delta,imcoh_beta_baseline,imcoh_beta_MI,imcoh_beta_delta,wpli_mu_baseline,wpli_mu_MI,wpli_mu_delta,wpli_beta_baseline,wpli_beta_MI,wpli_beta_delta
Liu2024,21,0,right_hand,early,6,0.10995859340526962,-0.030116930335513915,0.5927439918208242,0.3613447064433769,0.49003224823127156,0.06188629791112037,-0.4281459503201512,0.03429126630446942,-0.052549489891698754,-0.08684075619616818,0.7097266961183176,0.46549393431439917,-0.24423276180391845,0.35138836178562066,0.47741852932759815,0.1260301675419775
Liu2024,21,0,right_hand,mid,7,-0.03568656977342896,0.0031283322963657693,0.48909904877559546,0.31333360898794343,0.03416650566064241,-0.04019728667917847,-0.07436379233982088,0.019121401497331554,-0.0008942989207107392,-0.020015700418042293,0.15983939101970662,0.5113220033115652,0.35148261229185856,0.3101507443647111,0.38220932276891506,0.07205857840420399
Liu2024,21,0,right_hand,late,7,0.0789567069929156,-0.012915657920387687,0.47017973209009023,0.2103103425937142,0.30550086857899333,0.05413331019519607,-0.25136755838379726,-0.03873843458503493,-0.014994734796816553,0.02374369978821838,0.5766912567949634,0.37300890162335637,-0.203682355171607,0.4660399978470467,0.38630897146077897,-0.07973102638626772
Liu2024,22,0,left_hand,early,6,-0.10216997222220181,0.02667555892220713,0.5364864219126443,0.445532771418758,-0.03652474783352244,-0.11902691191669569,-0.08250216408317325,0.06772426011577469,0.038775675974547515,-0.028948584141227175,0.6160637140377874,0.46591781789200143,-0.15014589614578594,0.4108200843234087,0.46108897451682634,0.050268890193417626
Liu2024,22,0,left_hand,mid,7,-0.01973800213853071,-0.031212319010826176,0.24810221700930674,0.29726156960272443,-0.13018215997746155,0.007778522880081074,0.13796068285754262,0.0625241469607693,-0.03969594760140893,-0.10222009456217823,0.2516661955230838,0.4314126144691924,0.1797464189461086,0.4741403654613046,0.3567386356027071,-0.11740172985859754
Liu2024,22,0,left_hand,late,7,-0.06549705482063983,-0.0744091143811042,0.4572372397994964,0.540789934777721,-0.01671152297779677,-0.04777235743225193,-0.03106083445445516,-0.11219881055239167,-0.07083114905387894,0.04136766149851273,0.13201023357648795,0.3396854623118972,0.20767522873540928,0.31398966005932205,0.5123034888990596,0.19831382883973758
Liu2024,22,0,right_hand,early,6,0.07579345332690209,0.05607636637113496,0.6270715918690368,0.43745598941326325,-0.4198126634733369,0.14517220749863122,0.5649848709719681,0.08618507139854778,0.07182911564592125,-0.014355955752626534,0.843061731271844,0.7225064401267185,-0.12055529114512553,0.48196692959278586,0.5077585107830286,0.02579158119024272
Liu2024,22,0,right_hand,mid,7,-0.046502990674459094,0.0013128576647705205,0.3790594309625036,0.4872794198526557,0.05437182614190264,-0.025317428772993898,-0.07968925491489653,0.09774046522887438,0.016353821675520387,-0.08138664355335398,0.4903476311494691,0.5942299619931117,0.10388233084364262,0.6088703801498863,0.45972013131062284,-0.14915024883926342
Liu2024,22,0,right_hand,late,7,-0.05885113904516294,-0.05123921384249615,0.44540770187951917,0.4277304854462339,-0.32956856200106144,-0.0035159066364313673,0.3260526553646301,-0.1382862424769814,-0.05027496930802832,0.08801127316895307,0.6701162016895583,0.16962663410551912,-0.5004895675840392,0.39889652594022923,0.41945569586708736,0.020559169926858134
Liu2024,23,0,left_hand,early,6,0.08353306547931524,-0.009189106948357796,0.5962016241279087,0.41417884214276757,0.3077138117413515,0.058744978978645244,-0.24896883276270623,-0.005376420022601235,-0.012999055327841891,-0.0076226353052406565,0.6290713294259156,0.5801741644458536,-0.048897164980062024,0.5842707581058804,0.30843075309572,-0.27584000501016037
Liu2024,23,0,left_hand,mid,7,-0.024913143098090375,0.01365059106549642,0.3391546867132424,0.5075466984956601,-0.008772601609429775,-0.03171063169498303,-0.022938030085553257,0.08798294452390455,0.006938732785028083,-0.08104421173887646,0.41078777126881194,0.3585362579060701,-0.052251513362741864,0.6248798553279165,0.30450118884630056,-0.3203786664816159
Liu2024,23,0,left_hand,late,7,0.03083489454045473,-0.035767995907556985,0.29815452783421426,0.5576941118487759,-0.04927295354921294,0.04522146801198261,0.09449442156119556,-0.18283133714555355,-0.02001969637478654,0.162811640770767,0.11346607003715817,0.31878151812176486,0.2053154480846067,0.5387862508266705,0.42350919454038954,-0.11527705628628099
Liu2024,23,0,right_hand,early,6,-0.06484670867454254,0.026836381166225925,0.4389558213537137,0.45490613104192895,-0.09360008938345703,-0.1043130479244292,-0.010712958540972178,0.03056117837170522,0.04098849407921195,0.01042731570750673,0.3537352204011333,0.5165342735235546,0.16279905312242132,0.4984337470701276,0.43398014871864304,-0.06445359835148456
Liu2024,23,0,right_hand,mid,7,0.15953769795449801,0.08270553589340858,0.7415772967073752,0.6300655624794049,0.0953041329300657,0.15705205436960126,0.06174792143953556,0.009245643689370552,0.09250148923239244,0.0832558455430219,0.373136743622052,0.6815384653798169,0.30840172175776487,0.35554707613933595,0.5752146783648732,0.21966760222553722
Liu2024,23,0,right_hand,late,7,0.19095545610834108,0.11174060706318233,0.8195335012678351,0.606014989849307,0.18904653267684632,0.18240896161511866,-0.0066375710617276595,0.09871001105477467,0.11026046245482994,0.01155045140005527,0.4435271997491296,0.7921768580027269,0.3486496582535973,0.5463160374360359,0.5263960457417783,-0.01991999169425751
Liu2024,24,0,left_hand,early,6,0.09028366478028184,-0.0006784082450709601,0.5459508614337434,0.497426808799798,-0.31964952733669083,0.13828672859567676,0.4579362559323676,0.2837339034700179,-0.03685047443441386,-0.3205843779044318,0.7279670181622349,0.6326546970582354,-0.09531232110399945,0.5472908760053821,0.5941657269333076,0.04687485092792554
Liu2024,24,0,left_hand,mid,7,-0.003058183342389803,0.03933764885891386,0.43305601396872584,0.5353418333494678,0.16594186088172852,0.01841322227780643,-0.1475286386039221,0.20287195560290824,0.03688024378974285,-0.1659917118131654,0.3961834466243606,0.6872559075203509,0.2910724608959903,0.578172182675842,0.5652450195455917,-0.01292716313025033
Liu2024,24,0,left_hand,late,7,0.05603150985155225,0.012277334629864915,0.31116989101423315,0.33603433230846325,-0.1078970229370657,0.07490600136638485,0.18280302430345055,-0.19368510714556236,0.032078614118785924,0.2257637212643483,0.22529600414934145,0.3313482867251799,0.10605228257583846,0.5829939715964048,0.4588145927719265,-0.12417937882447827
Liu2024,24,0,right_hand,early,6,-0.005026305636005977,-0.05854194617213619,0.24470518611148184,0.7741883894229774,-0.10764622554083227,0.031309000217760806,0.13895522575859307,-0.05850804522464717,-0.07599859145513917,-0.017490546230491996,0.2034867402311223,0.2789685478696215,0.07548180763849921,0.46590293946906886,0.7693291723650562,0.3034262328959873
Liu2024,24,0,right_hand,mid,7,0.1297422165089709,-0.0022144454369577163,0.6016353307336141,0.3806288851399805,0.003869728667603739,0.14779703694967616,0.14392730828207242,0.016865120538322204,-0.004528649002175376,-0.02139376954049758,0.4972566626108452,0.6465893572516266,0.14933269464078136,0.4186448280600626,0.35224588865544404,-0.06639893940461855
Liu2024,24,0,right_hand,late,7,0.07016079425116292,-0.04528880638315053,0.4349397855273863,0.5857079910181958,0.292101410816067,0.039408917635463864,-0.25269249318060316,0.018754182771196268,-0.05941006704480811,-0.07816424981600438,0.5271567212701626,0.26150689910301,-0.26564982216715255,0.3683442833632289,0.5663219039737699,0.19797762061054103
Liu2024,25,0,left_hand,early,6,0.33728034860703576,-0.03799446912424614,0.8696977951880571,0.3935184883164913,0.5537279371328402,0.32805614458528426,-0.22567179254755593,0.010458346124542816,-0.049954929577325856,-0.06041327570186867,0.7859527925091108,0.8133947903073367,0.02744199779822598,0.5466924252555289,0.34864001876183665,-0.1980524064936922
Liu2024,25,0,left_hand,mid,7,0.27410623156985553,-0.06181110879770973,0.8816869680211843,0.41207583763884414,0.21939463312088012,0.2701164683422113,0.050721835221331196,-0.04389287807937725,-0.04989913632047432,-0.006006258241097066,0.41929615721140595,0.7968371885062935,0.37754103129488753,0.34621528780658883,0.489362034500731,0.14314674669414218
Liu2024,25,0,left_hand,late,7,0.36077242109776547,-0.023331632181917347,0.9217935375202989,0.37665291910434406,0.4016114535021784,0.4008088429466416,-0.0008026105555368201,0.07146378172230522,-0.02931867391368028,-0.10078245563598551,0.9258372885610422,0.941637306568505,0.01580001800746278,0.32712334961964945,0.3486529224186881,0.021529572799038665
Liu2024,25,0,right_hand,early,6,0.285970393500992,-0.07138584612788525,0.7710532018488938,0.5386053693484947,0.47989510306104577,0.24629644181490454,-0.23359866124614123,-0.065376372540394,-0.08072297620516974,-0.015346603664775749,0.7797632497223896,0.8539385217098363,0.07417527198744667,0.47975877614141127,0.45631714138557616,-0.023441634755835106
Liu2024,25,0,right_hand,mid,7,0.2520335883298015,0.04948215307143858,0.7796225816437694,0.48737664479893666,0.07100489701145121,0.3111995535199275,0.2401946565084763,0.052770604437737845,0.03900293737135935,-0.013767667066378497,0.28514685885562135,0.8638896156269191,0.5787427567712977,0.6667435138929622,0.49292207884807687,-0.1738214350448853
Liu2024,25,0,right_hand,late,7,0.2807331414704266,0.17838488969107436,0.901349469593953,0.6702408324479212,-0.029270223331316347,0.39724127268110465,0.426511496012421,0.19980241918669073,-0.07068700433064863,-0.27048942351733934,0.6631139219308799,0.8246493091360905,0.16153538720521055,0.8292687401023443,0.4168440487456728,-0.4124246913566715
Liu2024,26,0,left_hand,early,6,-0.016149793667908047,0.02779066746403177,0.2735043076993474,0.5092103331925409,0.580359932646745,-0.03896181005901782,-0.6193217427057628,-0.0032049193654371593,0.042249209138309936,0.045454128503747096,0.9565097913885847,0.318179147449469,-0.6383306439391156,0.4992823184277284,0.46638851939965165,-0.032893799028076764
Liu2024,26,0,left_hand,mid,7,0.04968854534936538,-0.1090526618860629,0.6320609161178845,0.6110690370202603,0.07440440824142114,0.04226801689840757,-0.03213639134301357,0.017717731940935028,-0.13475103905634195,-0.152468770997277,0.7718467712681871,0.5139497891017476,-0.2578969821664395,0.3493912201900632,0.6234059675613368,0.2740147473712736
Liu2024,26,0,left_hand,late,7,0.029937320563862967,-0.03866329646600964,0.538967348156172,0.36446894592525386,0.15480009730736818,0.00974805945804492,-0.14505203784932327,-0.1410838686212278,-0.016429047707236362,0.12465482091399144,0.24430882728052994,0.42089313040737825,0.1765843031268483,0.5820929017059248,0.3892540861020195,-0.19283881560390526
Liu2024,26,0,right_hand,early,6,0.043622578851717844,-0.1079712913813565,0.5197792052228596,0.6428568037584497,0.009290316439491166,0.06829466816338964,0.05900435172389847,0.07455451694823521,-0.14417838888739118,-0.21873290583562638,0.22758987726675228,0.6508140873548475,0.4232242100880952,0.37120498970711746,0.7486182594894121,0.3774132697822946
Liu2024,26,0,right_hand,mid,7,-0.08158554540086585,-0.09783310172289555,0.5246941769013289,0.627897419410811,-0.10741922210815609,-0.10844397194930597,-0.0010247498411498773,-0.10618778000621337,-0.10053855963853595,0.005649220367677427,0.5578421760576092,0.6612139798073217,0.10337180374971244,0.507575077972213,0.5305027833585099,0.02292770538629685
Liu2024,26,0,right_hand,late,7,-0.09799594342594305,-0.13875871896084319,0.639875941193297,0.7011786246163998,0.1780342632432115,-0.12819424964822937,-0.3062285128914409,-0.11193054587337421,-0.15750619993160578,-0.045575654058231566,0.36012984844263063,0.6722119954710222,0.31208214702839154,0.3377974536391472,0.7178870974487541,0.3800896438096069
Liu2024,27,0,left_hand,early,6,0.17889954069012926,0.024817592058577257,0.774421464780221,0.370606761978402,0.2185996513000866,0.18091153492714757,-0.037688116372939034,0.035087620032411074,0.02848224227442196,-0.006605377757989115,0.3112227262220126,0.817526887444839,0.5063041612228265,0.4644945876373312,0.4345392057014101,-0.02995538193592112
Liu2024,27,0,left_hand,mid,7,0.02813541452237972,-0.04945213762701531,0.42520795901947284,0.5004533705856284,0.08905213966993432,0.030864742470292618,-0.0581873971996417,0.024200883078110247,-0.059795556786016744,-0.083996439864127,0.2171140595366976,0.4460722606712298,0.2289582011345322,0.5231262490439644,0.4678216895227716,-0.05530455952119284
Liu2024,27,0,left_hand,late,7,-0.018712881636134097,0.00162776909350217,0.2146292205302454,0.34190311103456683,0.03345889749792624,-0.020164791026372232,-0.053623688524298475,-0.10289397266032761,0.016504193712996003,0.11939816637332362,0.0781234533034802,0.1834217614452098,0.10529830814172961,0.378370935813886,0.3482648857807728,-0.030106050033113174
Liu2024,27,0,right_hand,early,6,0.24371432749246355,0.03132977353837226,0.8661775601096761,0.3013675596882029,0.15570063305939275,0.242060580338219,0.08635994727882626,-0.07814616558410162,0.045762474206932205,0.12390863979103382,0.3138755686784599,0.8721738972761754,0.5582983285977156,0.44614839692292857,0.3291215159458425,-0.11702688097708608
Liu2024,27,0,right_hand,mid,7,0.05231773809202558,0.05131783246236329,0.3446883060043169,0.4142342250523666,-0.11811757715017632,0.08638628082538725,0.20450385797556359,0.07111294804162653,0.05054049775980132,-0.020572450281825208,0.247574628987852,0.4028582280863295,0.15528359909847747,0.5057453426672347,0.3166724510822012,-0.1890728915850335
Liu2024,27,0,right_hand,late,7,-0.10138756718830469,-0.016976884326746607,0.4687168535906294,0.46136396325563866,0.07057772268359115,-0.14977906144158304,-0.22035678412517418,-0.05341011389741986,-0.020437762375768546,0.032972351521651316,0.2530945724866135,0.5244931088435201,0.2713985363569066,0.5035068391312243,0.5186341358564774,0.015127296725253148
Liu2024,28,0,left_hand,early,6,0.000791713629588249,-0.04104810441102422,0.2857954385606484,0.44332611495473223,-0.31541561260874595,0.07310066411720059,0.3885162767259466,0.07179062078998331,-0.05562912195828972,-0.12741974274827303,0.6265095939986534,0.5094505037807131,-0.11705909021794025,0.3415875702317477,0.3863212615275084,0.044733691295760714
Liu2024,28,0,left_hand,mid,7,-0.1299301261551072,-0.10759023762033894,0.5799903734912503,0.581822685179837,0.09381949777203281,-0.16803941472998993,-0.26185891250202276,-0.20906260924167494,-0.09452098380699857,0.11454162543467637,0.19768913735575036,0.6042453363097361,0.40655619895398576,0.3792114035050804,0.4975685390156058,0.1183571355105254
Liu2024,28,0,left_hand,late,7,0.09304168689563205,-0.0815482464065981,0.5631944348634276,0.4898726704466627,0.3784983584243335,0.04714040995567932,-0.3313579484686542,-0.13935385979954001,-0.07544136550756117,0.06391249429197884,0.5078315667938125,0.3246043260513464,-0.18322724074246605,0.43237799812386746,0.4416902466792145,0.009312248555347069
Liu2024,28,0,right_hand,early,6,-0.021631028177266406,-0.07292236101740944,0.49702317650753053,0.4403572803544803,-0.25646572768846293,-0.00024650020468258493,0.25621922748378034,0.07377480299234748,-0.07615582702848554,-0.149930630020833,0.403502485629736,0.41334030512995706,0.009837819500221057,0.6127112067600904,0.4902671671075769,-0.12244403965251349
Liu2024,28,0,right_hand,mid,7,0.15023316034114617,0.0180630882766841,0.5113373454528252,0.3080840407495345,0.14539368090199098,0.11829796476319016,-0.027095716138800824,0.11374920232151602,-0.003846224501254879,-0.1175954268227709,0.4177669644612202,0.4541190515244321,0.03635208706321191,0.5513901029411399,0.35997688010790185,-0.19141322283323803
Liu2024,28,0,right_hand,late,7,-0.04919336852682937,-0.0658131573164306,0.4315689426767964,0.4753253983798079,-0.023210080589054938,-0.06905873144567162,-0.045848650856616685,-0.054944341822506876,-0.07044556454588073,-0.015501222723373856,0.6440108487861675,0.4856916555020559,-0.15831919328411165,0.550126257176459,0.47526268104184266,-0.07486357613461636
Liu2024,29,0,left_hand,early,6,-0.12665327834990198,0.014707718487122629,0.7793289161728674,0.5113789947406601,-0.4806160970807521,-0.11106117849101861,0.3695549185897335,0.05553728783468908,0.031444347520670636,-0.024092940314018443,0.6897518470877034,0.6047553746431146,-0.08499647244458886,0.33548866294427065,0.5205273927419702,0.18503872979769959
